file,ground_truth,removed_line
1313_missing_MOSFET.net,MOSFET,M15 (net18 net18 net014 net014) pmos4
1314_missing_MOSFET.net,MOSFET,MM9 (net9 net9 VSS VSS) nmos4
1315_missing_MOSFET.net,MOSFET,M1 (net33 VCONT2 VIN1 VIN1) pmos4
1316_missing_MOSFET.net,MOSFET,MM6 (net15 VREF1 net13 net22) pmos4
1317_missing_Capacitor.net,Capacitor,C0 (net33 net15) capacitor
1318_missing_MOSFET.net,MOSFET,MM5 (net13 net1004 VDD VDD) pmos4
1319_missing_MOSFET.net,MOSFET,M13 (net18 net27 VSS VSS) nmos4
132_missing_Capacitor.net,Capacitor,C0 (IB1 VSS) capacitor
1320_missing_MOSFET.net,MOSFET,M16 (net33 net18 net014 net014) pmos4
1321_missing_Diode.net,Diode,D0 (net36 net15) diode
1322_missing_MOSFET.net,MOSFET,MM6 (net15 VREF1 net13 net22) pmos4
1323_missing_Capacitor.net,Capacitor,C2 (VOUT1 VSS) capacitor
1324_missing_MOSFET.net,MOSFET,MM1 (net38 net9 VSS VSS) nmos4
1325_missing_MOSFET.net,MOSFET,M13 (net18 net27 VSS VSS) nmos4
1326_missing_MOSFET.net,MOSFET,M1 (net33 VCONT2 VIN1 VIN1) pmos4
1327_missing_MOSFET.net,MOSFET,MM8 (net15 net15 VSS VSS) nmos4
1328_missing_Resistor.net,Resistor,R1 (net35 VSS) resistor
1329_missing_MOSFET.net,MOSFET,M14 (net27 VB2 VSS VSS) nmos4
1330_missing_MOSFET.net,MOSFET,MM0 (net1004 VB1 VSS VSS) nmos4
1331_missing_MOSFET.net,MOSFET,MM9 (net9 net9 VSS VSS) nmos4
1332_missing_MOSFET.net,MOSFET,M15 (net18 net18 net014 net014) pmos4
1333_missing_MOSFET.net,MOSFET,MM0 (net1004 VB1 VSS VSS) nmos4
1334_missing_MOSFET.net,MOSFET,M11 (net27 net38 net014 net014) pmos4
1335_missing_Capacitor.net,Capacitor,C0 (net33 net15) capacitor
1336_missing_MOSFET.net,MOSFET,M15 (net18 net18 net014 net014) pmos4
1337_missing_MOSFET.net,MOSFET,M0 (net014 VCONT1 VIN1 VIN1) pmos4
1338_missing_MOSFET.net,MOSFET,MM1 (VB1 VB1 VSS VSS) nmos4
1339_missing_MOSFET.net,MOSFET,MM2 (VB1 net1004 VDD VDD) pmos4
134_missing_MOSFET.net,MOSFET,M1 (IB1 IB1 net10 VSS) nmos4
1340_missing_MOSFET.net,MOSFET,M12 (net27 net27 VSS VSS) nmos4
1341_missing_Capacitor.net,Capacitor,C1 (VOUT1 net36) capacitor
1342_missing_MOSFET.net,MOSFET,M1 (net33 VCONT2 VIN1 VIN1) pmos4
1343_missing_MOSFET.net,MOSFET,M12 (net27 net27 VSS VSS) nmos4
1344_missing_MOSFET.net,MOSFET,M12 (net27 net27 VSS VSS) nmos4
1345_missing_MOSFET.net,MOSFET,M3 (net20 VCONT4 VSS VSS) nmos4
1346_missing_MOSFET.net,MOSFET,M16 (net33 net18 net014 net014) pmos4
1347_missing_MOSFET.net,MOSFET,M15 (net18 net18 net014 net014) pmos4
1348_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VDD VDD) pmos4
1349_missing_Inductor.net,Inductor,L0 (net33 net20) inductor
1350_missing_MOSFET.net,MOSFET,M16 (net33 net18 net014 net014) pmos4
1351_missing_Capacitor.net,Capacitor,C2 (VOUT1 VSS) capacitor
1352_missing_MOSFET.net,MOSFET,M14 (net27 VB3 VSS VSS) nmos4
1353_missing_MOSFET.net,MOSFET,MM0 (VB1 net35 net16 VSS) nmos4
1354_missing_MOSFET.net,MOSFET,M2 (net10 VCONT2 VSS VSS) nmos4
1355_missing_Resistor.net,Resistor,RR0 (VB3 net010) resistor
1356_missing_MOSFET.net,MOSFET,MM5 (net34 net23 VDD VDD) pmos4
1357_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
1358_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
1359_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
136_missing_MOSFET.net,MOSFET,M3 (IB1 VB1 net23 VSS) nmos4
1360_missing_MOSFET.net,MOSFET,M0 (net10 VCONT1 VIN1 VIN1) pmos4
1361_missing_MOSFET.net,MOSFET,MM4 (net15 net014 VSS VSS) nmos4
1362_missing_MOSFET.net,MOSFET,MM12 (net12 VB1 net37 VDD) pmos4
1363_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1364_missing_MOSFET.net,MOSFET,M0 (net10 VCONT1 VIN1 VIN1) pmos4
1365_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
1366_missing_MOSFET.net,MOSFET,MM11 (net32 net16 VSS VSS) nmos4
1367_missing_MOSFET.net,MOSFET,MM1 (net12 net1006 VDD VDD) pmos4
1368_missing_MOSFET.net,MOSFET,MM2 (net012 VB1 net024 VDD) pmos4
1369_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
1370_missing_MOSFET.net,MOSFET,MM11 (net32 net16 VSS VSS) nmos4
1371_missing_MOSFET.net,MOSFET,M2 (net10 VCONT2 VSS VSS) nmos4
1372_missing_MOSFET.net,MOSFET,MM3 (net32 net20 net10 VSS) nmos4
1373_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
1374_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
1375_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
1376_missing_Capacitor.net,Capacitor,C0 (VIN1 VSS) capacitor
1377_missing_MOSFET.net,MOSFET,MM0 (VB3 VB3 VSS VSS) nmos4
1378_missing_MOSFET.net,MOSFET,MM11 (net023 net024 VB3 VSS) nmos4
1379_missing_MOSFET.net,MOSFET,MM3 (net32 net20 net10 VSS) nmos4
138_missing_Capacitor.net,Capacitor,C0 (net3 VIN1) capacitor
1380_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
1381_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
1382_missing_MOSFET.net,MOSFET,MM7 (net20 net1003 net21 VSS) nmos4
1383_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
1384_missing_Capacitor.net,Capacitor,C1 (VOUT1 VSS) capacitor
1385_missing_MOSFET.net,MOSFET,MM4 (net10 VB2 VSS VSS) nmos4
1386_missing_MOSFET.net,MOSFET,MM3 (net32 net20 net10 VSS) nmos4
1387_missing_MOSFET.net,MOSFET,MM7 (net20 net1003 net21 VSS) nmos4
1388_missing_Capacitor.net,Capacitor,C1 (VOUT1 VSS) capacitor
1389_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
1390_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
1391_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1392_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
1393_missing_MOSFET.net,MOSFET,MM4 (net28 net13 net12 net22) pmos4
1394_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1395_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1396_missing_Capacitor.net,Capacitor,C0 (VIN1 VSS) capacitor
1397_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
1398_missing_MOSFET.net,MOSFET,MM4 (VB3 net15 VSS VSS) nmos4
1399_missing_MOSFET.net,MOSFET,MM10 (net29 VB2 VSS VSS) nmos4
14_missing_MOSFET.net,MOSFET,M1 (VOUT1 VIN1 net2 VSS) nmos4
140_missing_MOSFET.net,MOSFET,M2 (VDD net18 VOUT1 VSS) nmos4
1400_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1401_missing_MOSFET.net,MOSFET,M1 (net13 net20 VOUT1 VOUT1) pmos4
1402_missing_MOSFET.net,MOSFET,MM4 (net28 net13 net12 net22) pmos4
1403_missing_MOSFET.net,MOSFET,M1 (net13 net20 VOUT1 VOUT1) pmos4
1404_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
1405_missing_MOSFET.net,MOSFET,MM5 (net20 VB3 net24 VDD) pmos4
1406_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
1407_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
1408_missing_MOSFET.net,MOSFET,MM2 (net1006 VB1 VSS VSS) nmos4
1409_missing_Resistor.net,Resistor,RR0 (VB1 net010) resistor
1410_missing_MOSFET.net,MOSFET,M1 (net13 net20 VOUT1 VOUT1) pmos4
1411_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
1412_missing_Capacitor.net,Capacitor,C1 (VOUT1 VSS) capacitor
1413_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
1414_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
1415_missing_MOSFET.net,MOSFET,M2 (net10 VCONT2 VSS VSS) nmos4
1416_missing_MOSFET.net,MOSFET,MM7 (net20 net9 VSS VSS) nmos4
1417_missing_MOSFET.net,MOSFET,MM0 (net11 net13 net16 VSS) nmos4
1418_missing_Capacitor.net,Capacitor,C0 (VIN1 VSS) capacitor
1419_missing_MOSFET.net,MOSFET,MM3 (net20 net20 net16 VSS) nmos4
142_missing_Resistor.net,Resistor,R0 (VDD net37) resistor
1420_missing_Inductor.net,Inductor,L0 (net10 net13) inductor
1421_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
1422_missing_MOSFET.net,MOSFET,MM3 (net20 net20 net16 VSS) nmos4
1423_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
1424_missing_MOSFET.net,MOSFET,MM11 (net023 net024 net1007 VSS) nmos4
1425_missing_Capacitor.net,Capacitor,C0 (VIN1 VSS) capacitor
1426_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
1427_missing_Capacitor.net,Capacitor,C0 (VIN1 VSS) capacitor
1428_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
1429_missing_MOSFET.net,MOSFET,MM2 (net1007 net10 VDD VDD) pmos4
1430_missing_Capacitor.net,Capacitor,C1 (VOUT1 VSS) capacitor
1431_missing_MOSFET.net,MOSFET,MM2 (VB2 net1007 VSS VSS) nmos4
1432_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
1433_missing_MOSFET.net,MOSFET,MM0 (net12 net1007 VSS VSS) nmos4
1434_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
1435_missing_MOSFET.net,MOSFET,MM0 (VB2 net025 VSS VSS) nmos4
1436_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
1437_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
1438_missing_Capacitor.net,Capacitor,C0 (VIN1 VSS) capacitor
1439_missing_MOSFET.net,MOSFET,M0 (net10 VCONT1 VIN1 VIN1) pmos4
144_missing_Resistor.net,Resistor,R2 (net21 net22) resistor
1440_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
1441_missing_Inductor.net,Inductor,L0 (net10 net13) inductor
1442_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
1443_missing_MOSFET.net,MOSFET,MM0 (net11 net13 net16 VSS) nmos4
1444_missing_MOSFET.net,MOSFET,M1 (net13 net20 VOUT1 VOUT1) pmos4
1445_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
1446_missing_MOSFET.net,MOSFET,MM4 (net15 net014 VSS VSS) nmos4
1447_missing_MOSFET.net,MOSFET,MM0 (VB3 VB2 VSS VSS) nmos4
1448_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
1449_missing_MOSFET.net,MOSFET,MM10 (net6 net1006 VDD VDD) pmos4
1450_missing_MOSFET.net,MOSFET,MM0 (VB1 net6 VSS VSS) nmos4
1451_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 net6 VDD) pmos4
1452_missing_MOSFET.net,MOSFET,MM2 (net1006 net12 VB2 VSS) nmos4
1453_missing_Inductor.net,Inductor,L0 (net10 net13) inductor
1454_missing_MOSFET.net,MOSFET,M2 (net10 VCONT2 VSS VSS) nmos4
1455_missing_MOSFET.net,MOSFET,MM1 (net1005 net1005 VSS VSS) nmos4
1456_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
1457_missing_MOSFET.net,MOSFET,MM3 (net9 net9 VDD VDD) pmos4
1458_missing_MOSFET.net,MOSFET,MM8 (net15 net15 VSS VSS) nmos4
1459_missing_MOSFET.net,MOSFET,M3 (net13 VCONT3 VSS VSS) nmos4
146_missing_Resistor.net,Resistor,R0 (VDD net7) resistor
1460_missing_MOSFET.net,MOSFET,MM0 (net010 net1007 VSS VSS) nmos4
1461_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
1462_missing_MOSFET.net,MOSFET,MM7 (net31 net10 VSS VSS) nmos4
1463_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 VDD VDD) pmos4
1464_missing_Resistor.net,Resistor,RR0 (VDD net6) resistor
1465_missing_MOSFET.net,MOSFET,MM3 (net23 net8 net17 VSS) nmos4
1466_missing_MOSFET.net,MOSFET,MM0 (VB3 VB3 VSS VSS) nmos4
1467_missing_MOSFET.net,MOSFET,MM13 (VOUT1 net1003 net31 VSS) nmos4
1468_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
1469_missing_MOSFET.net,MOSFET,MM2 (net37 net12 VDD VDD) pmos4
1470_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
1471_missing_MOSFET.net,MOSFET,MM0 (net012 net1003 net32 VSS) nmos4
1472_missing_MOSFET.net,MOSFET,MM14 (net025 net012 VDD VDD) pmos4
1473_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
1474_missing_MOSFET.net,MOSFET,MM2 (net1006 net12 VB3 VSS) nmos4
1475_missing_MOSFET.net,MOSFET,MM0 (VB3 VB3 VSS VSS) nmos4
1476_missing_MOSFET.net,MOSFET,MM4 (net010 net1006 VDD VDD) pmos4
1477_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
1478_missing_MOSFET.net,MOSFET,MM12 (net29 net11 VSS VSS) nmos4
1479_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
148_missing_MOSFET.net,MOSFET,M2 (net26 net26 VDD VDD) pmos4
1480_missing_MOSFET.net,MOSFET,MM4 (net10 net1001 VSS VSS) nmos4
1481_missing_BJT.net,BJT,Q0 (net8 net8 VSS 0) npn
1482_missing_Resistor.net,Resistor,R0 (net5 net9) resistor
1483_missing_MOSFET.net,MOSFET,MM4 (net10 net1001 VSS VSS) nmos4
1484_missing_Resistor.net,Resistor,R0 (net5 net9) resistor
1485_missing_Resistor.net,Resistor,R0 (net5 net9) resistor
1486_missing_MOSFET.net,MOSFET,MM0 (net26 net5 net10 VSS) nmos4
1487_missing_MOSFET.net,MOSFET,MM1 (VB4 net1006 VDD VDD) pmos4
1488_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1489_missing_MOSFET.net,MOSFET,MM0 (net010 VB4 VSS VSS) nmos4
1490_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 VDD VDD) pmos4
1491_missing_Resistor.net,Resistor,R2 (VOUT1 net8) resistor
1492_missing_MOSFET.net,MOSFET,MM2 (net1006 net12 VB4 VSS) nmos4
1493_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 net15 VSS) nmos4
1494_missing_MOSFET.net,MOSFET,MM2 (net26 VB1 VDD VDD) pmos4
1495_missing_MOSFET.net,MOSFET,MM3 (net32 net8 net10 VSS) nmos4
1496_missing_MOSFET.net,MOSFET,MM5 (net15 net15 VSS VSS) nmos4
1497_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
1498_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1499_missing_Resistor.net,Resistor,R2 (VOUT1 net8) resistor
150_missing_Resistor.net,Resistor,R2 (IB1 net41) resistor
1500_missing_MOSFET.net,MOSFET,MM3 (net29 net8 net12 net22) pmos4
1501_missing_Resistor.net,Resistor,R1 (VOUT1 net5) resistor
1502_missing_MOSFET.net,MOSFET,MM3 (net29 net8 net12 net22) pmos4
1503_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
1504_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1505_missing_MOSFET.net,MOSFET,MM4 (net28 net5 net12 net22) pmos4
1506_missing_BJT.net,BJT,Q0 (net8 net8 VSS 0) npn
1507_missing_Resistor.net,Resistor,R2 (VOUT1 net8) resistor
1508_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
1509_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net24 VDD) pmos4
1510_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1511_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
1512_missing_BJT.net,BJT,Q1 (net9 net9 VSS 0) npn
1513_missing_MOSFET.net,MOSFET,MM0 (VB4 VB4 VSS VSS) nmos4
1514_missing_MOSFET.net,MOSFET,MM9 (net28 VB2 VSS VSS) nmos4
1515_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
1516_missing_Resistor.net,Resistor,R1 (VOUT1 net5) resistor
1517_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
1518_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
1519_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VSS VSS) nmos4
152_missing_MOSFET.net,MOSFET,M0 (IB1 IB1 VSS VSS) nmos4
1520_missing_MOSFET.net,MOSFET,MM0 (net11 net5 net16 VSS) nmos4
1521_missing_MOSFET.net,MOSFET,MM11 (net023 net024 VB1 VSS) nmos4
1522_missing_MOSFET.net,MOSFET,MM0 (net11 net5 net16 VSS) nmos4
1523_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
1524_missing_MOSFET.net,MOSFET,MM0 (net11 net5 net16 VSS) nmos4
1525_missing_Resistor.net,Resistor,R2 (VOUT1 net8) resistor
1526_missing_Resistor.net,Resistor,R0 (net5 net9) resistor
1527_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
1528_missing_BJT.net,BJT,Q1 (net9 net9 VSS 0) npn
1529_missing_MOSFET.net,MOSFET,MM1 (net12 VB2 VDD VDD) pmos4
1530_missing_BJT.net,BJT,Q1 (net9 net9 VSS 0) npn
1531_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
1532_missing_MOSFET.net,MOSFET,MM3 (net20 net8 net16 VSS) nmos4
1533_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
1534_missing_Resistor.net,Resistor,R0 (net5 net9) resistor
1535_missing_MOSFET.net,MOSFET,MM0 (net11 net5 net16 VSS) nmos4
1536_missing_MOSFET.net,MOSFET,MM2 (net1007 net10 VDD VDD) pmos4
1537_missing_Resistor.net,Resistor,R1 (VOUT1 net5) resistor
1538_missing_BJT.net,BJT,Q0 (net8 net8 VSS 0) npn
1539_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
1540_missing_MOSFET.net,MOSFET,MM3 (VB2 VB2 VDD VDD) pmos4
1541_missing_BJT.net,BJT,Q0 (net8 net8 VSS 0) npn
1542_missing_MOSFET.net,MOSFET,MM0 (net11 net5 net16 VSS) nmos4
1543_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
1544_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
1545_missing_Resistor.net,Resistor,RR1 (net05 VSS) resistor
1546_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
1547_missing_BJT.net,BJT,Q1 (net9 net9 VSS 0) npn
1548_missing_Resistor.net,Resistor,R1 (VOUT1 net5) resistor
1549_missing_BJT.net,BJT,Q1 (net9 net9 VSS 0) npn
155_missing_Resistor.net,Resistor,R0 (net10 IB1) resistor
1550_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
1551_missing_MOSFET.net,MOSFET,MM13 (VOUT1 net1003 net31 VSS) nmos4
1552_missing_BJT.net,BJT,Q1 (VSS VSS net13 0) pnp
1553_missing_MOSFET.net,MOSFET,MM10 (net10 VB1 net35 VDD) pmos4
1554_missing_MOSFET.net,MOSFET,MM1 (net36 net23 VDD VDD) pmos4
1555_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
1556_missing_Resistor.net,Resistor,R1 (VOUT1 net8) resistor
1557_missing_MOSFET.net,MOSFET,MM0 (net12 net8 net17 VSS) nmos4
1558_missing_Resistor.net,Resistor,R0 (net8 net13) resistor
1559_missing_MOSFET.net,MOSFET,MM3 (net23 net7 net17 VSS) nmos4
1560_missing_MOSFET.net,MOSFET,MM4 (net26 net16 VSS VSS) nmos4
1561_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
1562_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
1563_missing_MOSFET.net,MOSFET,MM14 (net025 net012 VDD VDD) pmos4
1564_missing_Resistor.net,Resistor,R0 (net8 net13) resistor
1565_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
1566_missing_Resistor.net,Resistor,R1 (VOUT1 net8) resistor
1567_missing_MOSFET.net,MOSFET,MM12 (net29 net11 VSS VSS) nmos4
1568_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1569_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
157_missing_MOSFET.net,MOSFET,M1 (VOUT1 net22 VDD VDD) pmos4
1570_missing_Resistor.net,Resistor,R2 (VOUT1 net7) resistor
1571_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
1572_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1573_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
1574_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1575_missing_Resistor.net,Resistor,R1 (VOUT1 net8) resistor
1576_missing_MOSFET.net,MOSFET,MM2 (net26 VB1 VDD VDD) pmos4
1577_missing_MOSFET.net,MOSFET,MM5 (net15 net15 VSS VSS) nmos4
1578_missing_MOSFET.net,MOSFET,MM0 (VB4 VB4 VSS VSS) nmos4
1579_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
1580_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
1581_missing_BJT.net,BJT,Q1 (VSS VSS net13 0) pnp
1582_missing_MOSFET.net,MOSFET,MM3 (net32 net7 net10 VSS) nmos4
1583_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1584_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
1585_missing_MOSFET.net,MOSFET,MM4 (net15 net014 VSS VSS) nmos4
1586_missing_MOSFET.net,MOSFET,MM4 (VB4 net15 VSS VSS) nmos4
1587_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net24 VDD) pmos4
1588_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1589_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1590_missing_BJT.net,BJT,Q1 (VSS VSS net13 0) pnp
1591_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
1592_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
1593_missing_BJT.net,BJT,Q0 (VSS VSS net7 0) pnp
1594_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
1595_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VB3 VSS) nmos4
1596_missing_Resistor.net,Resistor,R2 (VOUT1 net7) resistor
1597_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
1598_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 VDD VDD) pmos4
1599_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
160_missing_Resistor.net,Resistor,R1 (VDD net7) resistor
1600_missing_BJT.net,BJT,Q1 (VSS VSS net13 0) pnp
1601_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
1602_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
1603_missing_MOSFET.net,MOSFET,MM9 (net28 VB2 VSS VSS) nmos4
1604_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
1605_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
1606_missing_MOSFET.net,MOSFET,MM0 (net010 VB1 VSS VSS) nmos4
1607_missing_Resistor.net,Resistor,R1 (VOUT1 net8) resistor
1608_missing_Resistor.net,Resistor,RR0 (VDD net6) resistor
1609_missing_Resistor.net,Resistor,RR0 (VB1 VSS) resistor
161_missing_MOSFET.net,MOSFET,M0 (VDD net5 VOUT1 VSS) nmos4
1610_missing_MOSFET.net,MOSFET,MM10 (net1005 net1006 VDD VDD) pmos4
1611_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
1612_missing_BJT.net,BJT,Q0 (VSS VSS net7 0) pnp
1613_missing_Resistor.net,Resistor,R0 (net8 net13) resistor
1614_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
1615_missing_MOSFET.net,MOSFET,MM1 (net1005 VB1 VDD VDD) pmos4
1616_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
1617_missing_MOSFET.net,MOSFET,MM3 (net20 net7 net16 VSS) nmos4
1618_missing_MOSFET.net,MOSFET,MM1 (net1005 VB1 VDD VDD) pmos4
1619_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
162_missing_MOSFET.net,MOSFET,M0 (VOUT1 VIN1 VSS VSS) nmos4
1620_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
1621_missing_MOSFET.net,MOSFET,MM4 (net010 VB2 VDD VDD) pmos4
1622_missing_BJT.net,BJT,Q0 (VSS VSS net7 0) pnp
1623_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
1624_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
1625_missing_MOSFET.net,MOSFET,MM0 (net11 net8 net16 VSS) nmos4
1626_missing_Resistor.net,Resistor,R0 (net8 net13) resistor
1627_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
1628_missing_MOSFET.net,MOSFET,MM3 (VB2 VB2 VDD VDD) pmos4
1629_missing_BJT.net,BJT,Q0 (VSS VSS net7 0) pnp
